,PC 1,PC 2,PC 3,PC 4,PC 5,PC 6,PC 7,PC 8,PC 9,PC 10,PC 11,PC 12,PC 13,PC 14,PC 15
LM 28_Y,0.04035633752765528,-0.012052821371488852,0.009178445446215822,-0.026366833421211426,-0.03139599284352766,-0.029620626084741853,0.06270806949892552,-0.024825640244941764,-0.002545328315576603,0.030615155809496718,0.02881407522475353,-0.02330100359232898,-0.026560424567432524,0.04119911725594419,-0.01277046339106023
LM 28_Z,0.11815145949578103,-0.12513653016436058,-0.019602747844161352,-0.01290678554406784,-0.044278490180718943,0.01646957378844518,-0.009168709757580221,0.07566830388568214,0.025367240521646513,-0.0592812372792287,0.06171096672769016,0.005462948074046554,0.052252834199082054,0.07702435724296862,0.13538428036400876
LM 29_X,0.11081623950621766,-0.15871552567591457,0.11498689809706254,0.02668072268645595,-0.005486114990337696,0.3920201468417295,0.15877946050972622,0.04990880889418141,-0.3159363089112116,-0.28203766733234914,0.2022196342214744,-0.010676213180696089,-0.02047181933748417,0.0891199627553763,0.044873148504611715
LM 29_Y,-0.07014804361828342,0.09582799132150216,0.05651211978994571,-0.046754968526059495,0.13661595935049287,0.06522346028056289,-0.0598867261744362,-0.09451023204076445,-0.049931759810618384,-0.1288263546399525,-0.2141378256237442,0.1391044205520113,-0.12167491273590056,0.003893012808057509,-0.013889961672630166
LM 29_Z,-0.06553150262702202,0.11702637724750956,0.028450706863477466,-0.11961952900593159,0.029012471523259146,-0.012291546147425975,0.06031934767410226,-0.1210471086970569,-0.00939857220419967,0.0635650254321422,-0.09465217999568966,0.0811189506543039,-0.12927158604304848,0.02020968981874463,-0.019665477567211848
LM 30_X,-0.14947769246167963,-0.05093754490948701,0.0032979790505870674,-0.038159699703836654,-0.16789386169496467,0.10752402684116538,-0.07243221958685453,0.018545031568892676,-0.03142011357689475,0.06039111053949648,-0.15613227435727653,0.09068728823393786,0.17635715538359592,-0.14593361164854424,0.18297376295083836
LM 30_Y,-0.22914229714864753,-0.014962842301756051,-0.023182966665313828,-0.07073136124744105,-0.16887080938440796,0.04084307295713822,-0.05616980000708329,0.03291942572109324,0.09845848075388386,0.12453848138100065,-0.0537065731143041,0.08025707647424508,0.011907655270300133,0.08169366429342241,0.2688450965947352
LM 30_Z,0.08414668806838208,0.03630882499648539,-0.03482421029702478,-0.07903028037222164,-0.13639273458305162,-0.03498628776499277,0.06550126398513799,0.04615267208736381,0.07743772076822464,-0.08024920503983587,0.008264852675424407,0.013510352389129022,-0.04298194809807639,0.030045686330511183,-0.1002375637640993
LM 31_X,0.06976560234827817,0.031480681378545906,-0.02535543302327947,-0.09119826661163573,-0.153614188854576,-0.031997995723485016,0.07256577195639805,0.05948158751174297,0.041499402528514126,-0.09830022127335132,-0.0029776003401900857,0.04641160367726251,-0.08967575606719828,-0.0477778064166099,-0.00701138291026554
LM 31_Y,0.1606293066446956,-0.08650127368044179,0.03358571412260408,-0.016837516024284856,-0.05315281181289483,-0.0569330500730375,-0.04200655522625284,0.001447465523483724,0.006410416268564426,0.02933060560866512,-0.009694515515389654,-0.045189298768725475,-0.06463035549431134,-0.03951559143245883,-0.1240811546365704
LM 31_Z,-0.10741925114457394,-0.009602796556308132,-0.08290262264128544,0.12684389115347036,0.10393015005055938,0.04757189611301494,0.003216014278080755,0.113867054883794,0.05898249390211913,-0.044999332084393405,-0.08295715173477482,-0.05591188151686204,-0.01686100023792399,0.12370246886899645,0.004034678377664386
LM 32_X,0.01268024407038902,0.0381273521561628,0.017896155616951303,0.029941041936830573,0.09419878176185713,-0.08326401006179329,-0.003687353725647325,0.032222318403982396,0.06140646424796657,-0.05873536939772489,-0.09817290764502093,0.0734923092113301,0.01607705067775607,-0.16823959822120219,0.05839493621112446
LM 32_Y,-0.06855975354327587,0.11398454943362851,0.042208981989085216,0.020235596163049107,0.123495433887793,-0.0026721987404464452,-0.030811560047004128,0.003465351620215556,0.04290504352849849,-0.07870421032102003,0.007911473933966708,0.0499184804219845,-0.16589813083796695,0.052081438350114376,-0.00962699596089683
LM 32_Z,-0.03672640470369749,0.06473132592063463,0.03580231943023674,-0.057177425405861355,0.06337728448706681,-0.04452363381232601,0.040120516702281575,-0.08092411046510779,0.006443204581248461,0.11403875219405533,0.03859074003353789,0.12621112747212154,-0.07974723196180039,0.08160368364244167,0.08575947601981491
LM 33_X,0.03798374497898581,0.008509840650315105,-0.020770112188124263,0.022028611547310634,-0.2036312333589838,-0.10104562118073919,0.08378547247166855,-0.02262420375119881,-0.029162671843914294,0.03659460837910729,0.07249214098701974,0.004676830006682249,-0.060165531333153444,-0.01816793430840288,0.03123286779144306
LM 33_Y,-0.09776056088059774,-0.0029367160249653564,0.1799601930500589,0.0299788574572193,-0.12263675644003046,-0.10083014934660037,-0.04378925676983211,0.0010097920320693442,-0.12267855677930702,-0.04703169965807962,-0.14893696578712376,-0.03496568369003615,0.1840051372191298,-0.10386643308563821,-0.224721602773912
LM 33_Z,-0.12135609712591074,0.11568608725681201,0.23853413993912187,0.0027576917198123695,-0.2016580303003008,0.17573403457591077,-0.16235074325613386,0.1294594933885467,0.003562179534323084,0.1892529191091032,-0.0780221412588573,-0.050668803925973616,-0.03912618827037786,0.027167308377517848,-0.09331316403976994
LM 34_X,0.07907973564982133,0.022646236548774356,-0.003542348959992219,-0.059685996961081865,-0.17921054299618305,-0.03107664586680009,0.012674487461355367,0.010994555444028137,0.016342134230905084,-0.0399634786856397,0.044255115407285966,0.04250032698935441,-0.08388880090367357,-0.08936493861145245,-0.007077197495978937
LM 34_Y,-0.056219354317168756,0.09161864091127817,0.0755242035716633,0.07779079886042299,0.1607803355962586,0.007325590493799507,0.06322619365033141,-0.2112353355089126,-0.008476418675232583,0.08702483811287874,0.07343713533263486,0.16825942672448127,0.15182228519280616,0.05016919286889107,0.02062089430217756
LM 34_Z,-0.05756124643559632,0.07175209879349191,0.014589717636303144,0.1302665412001826,0.21914699553963812,0.11336594919019609,0.05071854883816854,-0.2315374528567447,0.07487599936425388,-0.008021305635214753,0.10750628508359755,-0.05210108905456566,0.031178533213804187,-0.034717689449623855,0.014391404250495683
LM 35_X,-0.007331740736811785,0.01759531119798776,-0.03087596805748023,0.018379594181902638,-0.005065813992345056,0.031929023433086665,0.16211376517301376,-0.03598275571664827,0.024049726222541413,0.11269945937553473,0.09683506067933982,0.02855664367693442,-0.0920619486712506,0.01979968834787484,0.030505476220216553
LM 35_Y,0.0038291011887518905,0.018327114180577784,0.003129697407154441,-0.022231703800683154,-0.013829628182733415,0.037460808661251455,0.10480954219128508,-0.11327788851500847,0.09807643929321563,0.16143203508424958,-0.010929992214440038,0.0008926175992786412,-0.07005711632835403,0.010687039523058304,0.014906114080732447
LM 35_Z,0.03255918832504553,0.0025525371467549542,-0.024316459521838068,-0.016715376179205512,-0.020506339360854556,-0.011458420099068133,0.11901538662555232,-0.008837250084613597,-0.007745067936318781,-0.04050777482869745,-0.04701305670467737,-0.046081133951776425,-0.0017635277966229572,0.07918965646713394,0.0750474439590595
LM 36_X,0.04600367793584829,-0.014469306528191657,0.0036066510574382458,-0.02343924646085857,-0.018898445761359538,-0.03035149892854178,0.0688655798462543,-0.041253698614416946,-0.005165058104946477,0.012015429299135474,-0.023006803096208332,-0.05058297430966584,-0.08039163496240843,0.02098865315073363,0.07938349595633143
LM 36_Y,-0.059795313929157545,0.0345192275153896,-0.024594641662172595,0.059765842005691364,-0.0071176148806498165,0.07656842430292946,-0.02343883855108786,0.04328311069583692,-0.0309408970574308,-0.07786505936138285,-0.006486480972510426,-0.011982028469315365,-0.08860021729512928,0.09648480974747398,0.040151825810049425
LM 36_Z,-0.049875446563912997,0.01785330146861132,-0.058613805798832325,0.052969451768654315,0.032661939671050445,0.025807778930743343,-0.05713896651009537,-0.000988035478240296,-0.09715204522878128,0.055082260342154445,0.0634448451975934,-0.07125821567886724,-0.05060475089544753,0.018930353950649532,-0.07438551401911285
LM 37_X,0.003900082678453083,0.026884278782132343,-0.018187155215271963,0.0622583574326235,0.07781579294597835,0.09531161321681547,-0.126909762545594,0.10120663342883292,-0.04555399132650636,0.09280676081478799,-0.06237702679064497,0.06329505583405466,0.16076663352836057,0.02811591999549724,-0.0059792084329548575
LM 37_Y,-0.02126587563758913,0.01653492484217798,-0.029277255095208593,-0.04166480175752159,0.11735086122908672,0.051601312266392335,-0.03781029759932118,0.04729925274026375,0.06679402534960341,0.09774820370481842,-0.015406059974125867,0.025317631018196514,0.15381852875911073,0.02578912606909459,0.019838160488228854
LM 37_Z,-0.057298981260360496,0.02428026413886636,-0.018967544150289856,0.009250052095467559,0.07136103763963304,-0.028410384551046268,0.008174330870308104,0.002278995260384249,-0.025270010986490794,0.04645494747746643,0.07867107029285705,-0.026868002315105357,-0.1284234460077721,-0.038308690813555805,0.004862566223499157
LM 38_X,-0.06558921053743302,0.017291685873203348,-0.003208652451844178,0.011700845656088445,0.05831485600440997,0.01090874802277062,-0.025569004337692294,-0.009004156070584609,-0.045388596277966424,0.06434550715625441,0.07845892447207935,-0.04878989880247719,-0.17079956429921125,-0.13629794933790917,0.07441843438723834
LM 38_Y,-0.07410183652171626,0.007490502167363194,0.050836130074074434,-0.14749642967848067,-0.03171553233251521,-0.1269202096118401,-0.0028457226850188127,-0.045800709237203856,0.022310092247791288,-0.1993734082945485,-0.09599816479362455,-0.08696703705782935,0.041662245100392396,0.04059068306437111,0.006935137097304429
LM 38_Z,0.002956446850749757,0.04841786466056254,0.08115204732335708,-0.07260521705611583,-0.01829798992051765,-0.136421104388762,-0.007497344498733386,0.0015726666008863874,0.18888801061540453,-0.2147487654412345,-0.10888931845928738,-0.10043672897526268,0.06115083318422634,-0.04936050678101421,-0.01854268873453175
LM 39_X,-0.1349475249463915,0.005779482387659092,-0.053167638426583425,-0.09559303719483551,0.03391316023263378,0.060197105869339976,-0.021320882953045017,0.11021887806868658,-0.015896231115918712,0.04022272674912784,0.012893848488160976,-0.10586794266988016,-0.05332455808583898,0.04346978772188706,-0.07575768384894047
LM 39_Y,0.0985124347700479,-0.04267493006146042,-0.013197344870799816,0.15171164039735907,-0.15834189273058527,0.053359258044760265,-0.08240471353970748,0.039675877253045014,-0.013506721947413475,-0.09285123271788438,-0.03386471819910212,0.13336792621191043,0.10076271891982475,0.0027457933432187974,0.038971371962651304
LM 39_Z,-0.051057913379259745,-0.01721407961635855,0.028488727369132886,-0.04570429001993026,-0.02641764846811443,0.027845201990732316,0.015849840973150436,0.010786873251805159,-0.04543289337250552,-0.09251120074808444,0.026332232730578484,-0.06741991212111961,0.11049777253668039,0.037342811804091894,0.0016163113367239218
LM 40_X,-0.0008304520119647935,-0.003133926744854822,-0.013000960628299068,-0.00840346568074472,-0.04811797220354172,0.09464061403569468,0.06678657119619069,-0.062262543551690655,-0.03705213094093243,-0.05318910532114323,-0.021205386286256837,0.02398294118595197,0.13397756324298826,0.03225422070087532,-0.021949101953495843
LM 40_Y,0.048698855897481436,-0.03461425422211796,-0.128407406268571,-0.06730871749863168,-0.01480093666394145,-0.10804323665759893,-0.024156320654620044,0.00011712616792582089,0.07836587023120924,-0.10935921328967792,0.0887769541991368,0.034259351210769944,0.03302619908570341,-0.18160553929583015,-0.07824496427178648
LM 40_Z,0.021680494274100737,-0.1265237614513328,-0.12840411858210352,0.0219336650492755,-0.03780843971451444,-0.08247741284985337,0.12212542717022375,-0.031337918829501994,0.040431390942608274,0.11908564013787254,-0.07483355748762381,-0.062361829744172245,0.1302320068010509,-0.21617474799347375,-0.07951848414751797
LM 41_X,-0.026291059433910458,0.05485057466566172,0.012552456227085458,-0.00804768338115567,0.005673893644878698,-0.2176321063967979,-0.04854631039064611,0.07570597150850597,-0.11639396125685791,-0.0260310915139151,-0.11129567571698191,-0.10000942293013687,0.0897160248121496,0.05889402659489374,0.10193735911013041
LM 41_Y,-0.028186618353795552,0.018649668454566483,-0.013934286018410291,0.11053521895042404,0.0719043381557568,-0.14894117224305067,-0.011116260279133334,0.15003045046595123,-0.15424462211039283,0.06381208627399963,-0.1458358486548877,0.05593013212860339,-0.07573736797948627,0.03653640805803552,0.06967413451331421
LM 41_Z,0.10505338641826267,0.2969364445122412,-0.3226723769930511,0.24124342427270962,-0.056560402147605944,0.0678464661218246,0.1864291164195345,0.04654852580208173,0.1869345599972834,0.18049492886254492,0.08806011239918782,-0.04220414442684109,0.1892900596606536,-0.017565617937723706,-0.020151971583211872
LM 42_X,0.025028148708858257,0.18988813456769155,-0.23067295539710217,0.3080156208673049,-0.2367900319335266,-0.08819630279911747,-0.15237231013594701,-0.1665499600696856,-0.17465298368970988,-0.002672937975657159,-0.04021779263460921,-0.08543502228705908,-0.11112501123240402,0.24270479546250448,0.052298395170476644
LM 42_Y,-0.14972733181826478,0.02461224193469001,-0.05401358511062741,-0.10513400418991205,-0.055143380805570685,0.12304022996561087,-0.10979744387154876,0.1639296565619355,-0.024168608704532055,0.12267421187501508,0.006935788355678239,-0.03987252807825008,-0.005849165925349331,-0.01184494347313901,-0.012077448871103395
LM 42_Z,-0.13651750337964746,0.03790987432629215,-0.03221494809879566,-0.1188017671638326,-0.062042269092396664,0.12176828413328339,-0.10352895342419519,0.0775021588253044,7.467384091222535e-05,0.10380214540677073,-0.006637041387968602,0.0240668286403234,0.04586203745991737,-0.04067105855357738,-0.055292202458949606
LM 43_X,0.06674555378163671,-0.032221643859981844,0.0006990657751062629,-0.0059304528387537124,-0.01093009793828028,-0.0030500995336727272,0.04472680463078951,0.008782001072163353,0.09388668622715775,-0.01288215078608744,0.0859982055459234,-0.01342174070287406,0.027815100329324282,0.10700962129051665,0.02630626397321157
LM 43_Y,0.10047920618872518,-0.009953963814142062,-0.03214032938184862,-0.016625983155481704,0.015453636590697619,-0.009339116227677557,0.08404207073887733,0.014262684981024816,0.07451487315729798,-0.07319640110943984,-0.026920284350882877,0.016066311606152947,0.05198889333344675,0.020164417072997806,0.028455875120471902
LM 43_Z,0.06581368210614195,-0.02797690335821965,-0.023301458687880926,0.006362942962414158,0.011008868423783992,-0.027222390400034754,0.03086583775406532,-0.008386542201280099,0.07898266480321184,-0.03325203717200114,0.053094509222173576,0.034863217511345315,-0.014334617772830285,0.025616862775636923,0.04292769829373008
LM 44_X,0.08194265309690296,0.007600869232641086,-0.024742574163158948,-0.027762632463907415,0.026401665975980763,0.00305486156812247,0.06462395616937315,0.0042671717470545,0.06652198337389878,-0.08971726371378606,0.02472018340833394,0.03986269497232022,-0.0017603883617129687,-0.03361629288116103,-0.04261390606844713
LM 44_Y,0.0024980001990402637,-0.04789302463629285,0.06654344651043916,-0.12930995172364365,0.08539909422688884,-0.030148445720995575,-0.1217437464162987,-0.04677998009938044,0.11378246078570557,-0.07414370268928523,0.03928580122411911,-0.06869465529609528,0.0722577809720716,0.06452816125133087,0.03203722280593275
LM 44_Z,-0.017589548370193463,-0.030946183695903833,0.11038305606721886,-0.10679332925352279,0.09177403609645499,-0.08682438635547698,-0.03939706142599627,0.04024913598513255,0.12348104257008671,-0.08140011549289425,-0.005750626901815581,-0.054862257996734644,0.012664817306350547,0.23300062490453768,-0.022096884367613895
LM 45_X,0.0785428151958738,-0.014991552331924845,-0.006931032187856651,0.04058360685729566,0.129202998703784,0.02332434490942068,0.1007769647600585,0.028606507416187293,0.026168902620080446,0.12018138760646196,-0.17967434936921406,-0.05844162878620661,-0.13857996358164923,0.18942935136433975,0.04633963699657894
LM 45_Y,0.03818522771147886,-0.00200726232650904,0.027025816263722614,-0.016980367337615782,-0.017219845277837178,0.068239346145523,0.021127860023090472,0.08136609369969357,0.05654655947504201,0.08310964099906333,0.005472123672642584,0.004657292764718792,-0.052906557469563936,-0.1163524659103377,-0.013221859741623942
LM 45_Z,0.05290520127534161,0.01476020030525075,0.022419547130111482,0.02733702642398719,0.04378846575998722,0.0640784777174373,0.05368197112573097,0.05237991826733304,0.06052488049215531,-0.006679942612608461,0.005820506897770178,0.13040439465719797,-0.06938352871265402,-0.068177516085049,0.05845537716755227
LM 46_X,0.44406422983251936,-0.1279836010572273,0.0024171033227450064,0.07137650646770917,0.04030271414406167,0.09138169015962087,-0.3847865326752356,-0.1254768708517659,0.0064916718627822285,0.1316237083996312,-0.0811732065537944,0.07821462203974522,-0.0944108976306546,-0.04636671527882489,-0.02481502908927978
LM 46_Y,0.014040767122137037,-0.0011173468469450442,0.02540397070255494,0.05802987109615539,-0.002013935040781441,0.007626578575884521,-0.06854335706624148,0.0025035783967142485,-0.030058268358586708,0.02185781905576972,-0.0789111679738597,0.007694870983546138,-0.012455615698936953,-0.012042547246280868,-0.05441591363323428
LM 46_Z,0.0007042065388332703,-0.0015075547969547356,-0.014969948224195435,0.04928950072040279,0.006212947962840776,0.05198989806813755,0.016015114503753546,-0.01082877991050175,-0.018448893526445218,-0.025925671593349,-0.1465989250085507,0.05816134120695677,-0.019642623808964987,-0.03825182645150681,-0.00544498382822135
LM 47_X,0.0655851536856992,-0.04259721419754754,-0.0019287138086907447,-0.10024422239904987,0.017042484980600524,-0.003846721257806265,0.07286168225130173,-0.06895107782872802,0.020658693814554107,0.035269273772546614,-0.053593666034824634,-0.003007489297744407,0.07976577601503647,0.12919270076697698,-0.17027250352710596
LM 47_Y,0.06993771826970398,-0.04217160852709211,-0.036999192478420255,-0.11771355622852331,0.023075875049221723,-0.07092826324766806,0.04093689395208484,-0.06043340429273084,0.1037449099206791,0.02604270372862591,-0.07571594021444938,0.020607914035704906,0.04493865335450815,0.041361868730584325,0.01345549198981056
LM 47_Z,-0.08262332215859153,0.016570991372451795,0.051666627399288394,-0.13217736470179528,0.1557150234109973,0.04335330396812267,0.15538041355683374,0.01645740860752659,-0.02730100233384159,0.10536353519964207,0.03715809842139128,-0.15986505284646566,0.06282025485802568,0.06342040263763142,0.06863011783528168
LM 48_X,-0.04219373661864116,0.02494960546201827,0.08377465032025849,-0.10522414278689686,0.12364990849322405,-0.012675683954969484,0.12686147542816456,0.008415189821924133,-0.0249734318308304,0.13017164815954782,0.027106615479166974,0.043334587103358274,0.13967992167434787,0.021845521857437926,-0.007049672999110452
LM 48_Y,-0.13030544213794398,-0.007092089324306433,-0.017559233408798766,-0.05582648788191307,-0.12694941750451402,0.19014235320767153,-0.039334758256727075,-0.23228042549985314,-0.11579063349889666,-0.08298926534204999,0.0764674037537063,0.07460437520655208,-0.038078978610803525,-0.2885641410597591,0.015109373582695627
LM 48_Z,-0.13544374305188162,-0.008523587981426077,-0.12239698361863466,-0.014902255781298085,-0.12555588674375837,0.07730990026353582,-0.11203316300643001,-0.26286209760791385,-0.10690537752746954,-0.14967188644840212,0.08534035519863035,-0.2580743687864583,0.006225905391950269,-0.04545671792209493,-0.0809140158925534
LM 49_X,-0.029414292984925667,0.03469975124650759,-0.03315241770663607,-0.01844987383638574,0.020916083844363192,-0.10867170521222021,-0.09618958839969781,-0.045767351743328785,-0.06809789546207998,0.07675028597190314,0.07693220122001708,0.10976457305066092,-0.012765267715596903,-0.05290210473173955,-0.014148051328214492
LM 49_Y,-0.03815357648281275,0.015268128356392057,-0.05068593135340368,0.018921563524585468,-0.012362341447105135,-0.11264093376887162,-0.09430152897933843,-0.05093668616462082,-0.1097306316894559,0.07221283902825577,0.06190214551953644,0.10496460198062779,-0.026495351295653485,-0.07892197174914851,-0.015336952897963328
LM 49_Z,-0.006667563735907235,-0.043073313519361944,0.007716102406622171,-0.04109464706407598,0.033661678901905384,0.03987087417987343,0.04438618661680417,-0.08228236697678505,-0.02131276623843413,-0.03121595560966197,-0.003810577497176683,-0.040986437144967115,-0.025388483030375605,0.02905788588681267,-0.13968959229771194
LM 50_X,-0.3035565232000987,-0.6703231608055573,0.022479022370944998,0.10866234154782753,-0.009378012082040638,-0.1760691857599312,0.09360538838297797,-0.016608114787194532,-0.037840138458976075,0.07898921341410003,0.060614146941617306,0.10196360002629445,-0.006857183475626358,0.09335298701566459,0.022441787043964566
LM 50_Y,-0.1428773011544077,0.040623867695327984,-0.018784459476683148,-0.0811734508995991,-0.014868867885046655,0.0891401846433306,-0.1781422010157152,0.15896447191243834,-0.06648091950429398,-0.012337260176883526,-0.057336414536332175,-0.07120104326372723,-0.00901334812486101,0.026486037092568592,-0.06525670289402394
LM 50_Z,-0.026831925610566954,0.017877802342337414,-0.02057121069224972,0.017561619453478658,0.05062157555920877,0.09701679633623883,0.042419126354085276,0.0014108157989713391,0.04036416163931418,0.0020283096359490103,0.00726689166157241,-0.12364033084694635,0.03437603944038912,-0.00667686366495122,-0.04023329122403168
LM 51_X,-0.02171713673028017,0.00998925394398145,0.01107706748168807,-0.002166271524925033,0.017266718594513057,0.05528503520724448,0.019724645245231598,0.03415905961121373,0.08309206543121248,-0.05272390582430767,0.04399317940920023,0.02776434829845373,0.032726733166087714,-0.06563959231744232,-0.002916556298952792
LM 51_Y,-0.0007561515554464736,0.03998958150611117,-0.09829797196648819,0.03930960290933843,0.04430805094658939,-0.21403399297577455,-0.01510632718220825,-0.05726228789894237,-0.19048193695846335,0.019354656081589414,0.017389240670217673,-0.016468034302601114,0.003643972733238737,0.04180339888104839,-0.09543484763747642
LM 51_Z,0.06582281555278019,0.041161924387354915,0.3954037683858345,0.17761191364543413,-0.12896611931849017,-0.13761938257905829,0.09045784664221102,-0.0916686271445211,-0.08053678082929576,0.023706225673984588,-0.038466855746227775,-0.018693755813303473,0.13514743365407392,-0.004919379766728055,0.005166069948897012
LM 52_X,0.01579698019383355,0.13672565323619815,0.47656856604297226,0.1416138988988715,-0.19619488687353304,0.08536888301801267,0.04239869302467329,0.02210202970081496,0.04864451265818198,0.14859366025023246,0.17762144756726433,-0.030275190369262878,0.0147077810492444,0.07927985098423464,-0.04035010614268831
LM 52_Y,0.006853542820931499,0.06014008092534293,-0.021617231012568204,-0.03157978062619016,-0.012644438566146408,-0.09511538014574246,-0.06745511981101099,0.006640981406697862,-0.1389703154862246,-0.039357440257892326,0.1679125698670342,0.08787226929449257,-0.026736035602445692,0.004454939915355693,0.03819807131915018
LM 52_Z,0.00940759931153326,0.030415252323040914,-0.030086066022501856,0.020132651534926518,0.024205595901000788,0.0976694958223529,0.04547387988338874,0.015862520740672306,-0.0015387664282753269,-0.03490695809673067,-0.05510424373751387,-0.07508620667661206,-0.08588627147835942,-0.033605484437918394,0.06313645132372026
LM 53_X,0.01430294800698512,0.034184464267080286,-0.008042008346211741,-0.06854772545797341,0.06631943043418963,0.10728577778685881,0.057839412398837414,0.005061523528120282,-0.008794013959094548,-0.06139335317212296,0.012796086262718463,0.027118388986679044,-0.06326387386772621,-0.02109606461757086,-0.0024236675035836045
LM 53_Y,0.030927052600606814,0.022264294059709033,0.032493576791060956,-0.014160500490580851,0.013701782638631813,0.014245721368441724,0.09282840294242817,0.14362654915601428,-0.020649739684732493,-0.04681477022543482,0.00962538827523266,0.07194164869040814,-0.030999753195924358,0.009015418742221863,-0.01096114263656846
LM 53_Z,0.040748458085063013,0.015023614263041222,0.05034098910233015,0.014824744344429826,0.07372523671496772,0.009074099113827014,0.049725567348157876,0.018912830275160858,-0.0661972914680638,-0.04211522961346312,0.003802723258712934,0.058048537429092086,-0.009275218663390993,-0.05059423509297848,0.024483786559685247
LM 54_X,0.014935381925131736,-0.030498702194840993,-0.0290953243671339,0.04397823321466258,-0.004063647907767413,0.004917141354213581,-0.09419926539400889,0.024654214733387837,0.047696059227464206,0.0520830163569139,-0.009670135153112911,0.06009086168964229,-0.0024906854229243963,0.0616728335756111,0.06728781953202068
LM 54_Y,0.0009759361929102357,0.00433580398850625,-0.04210672586542838,0.06081051172558801,-0.017144410428668825,0.010132882462455653,-0.07351894715802135,0.056232429410364895,0.042931428249918205,-0.02121174696052887,0.006261872224886208,0.18380682407440949,-0.05235102108933461,0.033481114141744185,-0.049563292782277134
LM 54_Z,0.02034758011036289,0.033283510927929146,0.03369313135523335,0.01801596021866062,0.012211958090980852,0.07297022292509037,0.04440221682608094,0.014861651129090532,0.09363287334997793,-0.05396333243467473,-0.015057722819572393,0.05742852791516935,-0.01905629887279072,-0.015273570145856931,0.03251035137867084
LM 55_X,0.014717852173900986,0.04225495250840349,0.029048787456983534,0.0042358187335884215,0.05473934429891005,0.046566763401129474,0.04571688345757958,-0.008669606443590723,0.015802997185161094,-0.0775247316465706,-0.02488675913385686,0.08014422382295154,-0.03104886237142935,-0.010425858301110268,-0.0373072895296
LM 55_Y,0.033541515285474256,-3.090627695931736e-05,0.016054387409997196,-0.003776934570066031,-0.01465100044606428,0.06239145302615016,0.051658253988371414,0.04761740524867978,0.051876204497035644,0.054313251492623456,0.02385916071661334,-0.013522782899491123,-0.12226838240280281,-0.08250705610427074,0.05992551560281473
LM 55_Z,0.050926851251389196,-0.0031557683910985105,0.007032586476511551,-0.0135142386821491,0.017106942051762972,0.05318562322525724,0.042004028922860495,-0.0016138452030902677,0.019765334430041533,-0.028383292485563615,0.0008785912953672735,0.021486237713597596,-0.14422820229460917,-0.005493067686181198,0.05293595601195446
